country_name_short,country_name,election_date,start_date,cabinet_name,caretaker,cabinet_party,prime_minister,seats,election_seats_total,party_name_short,party_name,party_name_english,left_right,country_id,election_id,cabinet_id,previous_cabinet_id,party_id
FIN,Finland,3/18/2007,6/22/2010,Kiviniemi,0,0,0,5,200,SP-P,Suomen Puolue – Perussuomalaiset,Finnish Party -- True Finns,6.633070214,67,314,383,277,200
FIN,Finland,3/18/2007,6/22/2010,Kiviniemi,0,0,0,45,200,SSDP,Suomen Sosialidemokraattinen Puolue – Finlands Socialdemokratiska Parti,Social Democratic Party of Finland,3.559517084,67,314,383,277,395
FIN,Finland,3/18/2007,6/22/2010,Kiviniemi,0,0,0,17,200,VAS,Vasemmistoliitto – Vänsterförbundet,Left Alliance,2.261191924,67,314,383,277,1427
FIN,Finland,3/18/2007,6/22/2010,Kiviniemi,0,1,0,15,200,VIHR,Vihreä Liitto – Gröna Förbundet,Green League,3.646472078,67,314,383,277,1062
FIN,Finland,4/17/2011,6/22/2011,Katainen,0,0,0,1,200,AS,Åländsk Samlingin ääntä – Åländsk Samling,Aland Coalition,,67,700,918,383,66
FIN,Finland,4/17/2011,6/22/2011,Katainen,0,1,0,6,200,KD,Suomen Kristillisdemokraatit – Kristdemokraterna i Finland,Finnish Christian Union,7.188413939,67,700,918,383,1463
FIN,Finland,4/17/2011,6/22/2011,Katainen,0,0,0,35,200,KESK,Keskusta,Centre Party,5.802690043,67,700,918,383,94
FIN,Finland,4/17/2011,6/22/2011,Katainen,0,1,1,44,200,KOK,Kansallinen Kokoomus – Samlingspartiet,National Coalition Party,7.245056727,67,700,918,383,1118
FIN,Finland,4/17/2011,6/22/2011,Katainen,0,1,0,9,200,RKP-SFP,Ruotsalainen Kansanpuolue – Svenska Folkepartiet i Finland,Swedish People's Party,6.390567079,67,700,918,383,585
FIN,Finland,4/17/2011,6/22/2011,Katainen,0,0,0,39,200,SP-P,Suomen Puolue – Perussuomalaiset,Finnish Party -- True Finns,6.633070214,67,700,918,383,200
FIN,Finland,4/17/2011,6/22/2011,Katainen,0,1,0,42,200,SSDP,Suomen Sosialidemokraattinen Puolue – Finlands Socialdemokratiska Parti,Social Democratic Party of Finland,3.559517084,67,700,918,383,395
FIN,Finland,4/17/2011,6/22/2011,Katainen,0,1,0,14,200,VAS,Vasemmistoliitto – Vänsterförbundet,Left Alliance,2.261191924,67,700,918,383,1427
FIN,Finland,4/17/2011,6/22/2011,Katainen,0,1,0,10,200,VIHR,Vihreä Liitto – Gröna Förbundet,Green League,3.646472078,67,700,918,383,1062
FRA,France,10/21/1945,11/21/1945,de Gaulle II,1,1,0,0,522,G,Gaullists,Gaullists,8.2,43,471,411,329,1094
FRA,France,10/21/1945,11/21/1945,de Gaulle II,1,1,0,141,522,MRP,Mouvement républicain populaire,Popular Republican Movement,8.2,43,471,411,329,1086
FRA,France,10/21/1945,11/21/1945,de Gaulle II,1,1,0,148,522,PCF,Parti communiste française,French Communist Party,1.374063485,43,471,411,329,686
FRA,France,10/21/1945,11/21/1945,de Gaulle II,1,0,0,62,522,PRL,Parti républicain de la liberté,Conservatives,7.563571463,43,471,411,329,1297
FRA,France,10/21/1945,11/21/1945,de Gaulle II,1,1,0,35,522,PRR/RS,Parti répulicain radical et radical socialiste,Radical Socialist Party,3.989642806,43,471,411,329,401
FRA,France,10/21/1945,11/21/1945,de Gaulle II,1,1,0,134,522,PS,Parti socialiste,Socialist Party,3.249269848,43,471,411,329,1539
FRA,France,10/21/1945,11/21/1945,de Gaulle II,1,0,0,2,522,none,sans étiquette,no party affiliation,,43,471,411,329,947
FRA,France,10/21/1945,1/26/1946,Gouin,1,1,0,141,522,MRP,Mouvement républicain populaire,Popular Republican Movement,8.2,43,471,648,411,1086
FRA,France,10/21/1945,1/26/1946,Gouin,1,1,0,148,522,PCF,Parti communiste française,French Communist Party,1.374063485,43,471,648,411,686
FRA,France,10/21/1945,1/26/1946,Gouin,1,0,0,62,522,PRL,Parti républicain de la liberté,Conservatives,7.563571463,43,471,648,411,1297
FRA,France,10/21/1945,1/26/1946,Gouin,1,0,0,35,522,PRR/RS,Parti répulicain radical et radical socialiste,Radical Socialist Party,3.989642806,43,471,648,411,401
FRA,France,10/21/1945,1/26/1946,Gouin,1,1,1,134,522,PS,Parti socialiste,Socialist Party,3.249269848,43,471,648,411,1539
FRA,France,10/21/1945,1/26/1946,Gouin,1,0,0,2,522,none,sans étiquette,no party affiliation,,43,471,648,411,947
FRA,France,6/2/1946,6/24/1946,Bidault I,1,1,1,160,522,MRP,Mouvement républicain populaire,Popular Republican Movement,8.2,43,348,150,648,1086
FRA,France,6/2/1946,6/24/1946,Bidault I,1,1,0,146,522,PCF,Parti communiste française,French Communist Party,1.374063485,43,348,150,648,686
FRA,France,6/2/1946,6/24/1946,Bidault I,1,0,0,62,522,PRL,Parti républicain de la liberté,Conservatives,7.563571463,43,348,150,648,1297
FRA,France,6/2/1946,6/24/1946,Bidault I,1,0,0,39,522,PRR/RS,Parti répulicain radical et radical socialiste,Radical Socialist Party,3.989642806,43,348,150,648,401
FRA,France,6/2/1946,6/24/1946,Bidault I,1,1,0,115,522,PS,Parti socialiste,Socialist Party,3.249269848,43,348,150,648,1539
FRA,France,11/10/1946,12/18/1946,Blum,0,0,0,5,544,G,Gaullists,Gaullists,8.2,43,75,52,150,1094
FRA,France,11/10/1946,12/18/1946,Blum,0,0,0,158,544,MRP,Mouvement républicain populaire,Popular Republican Movement,8.2,43,75,52,150,1086
FRA,France,11/10/1946,12/18/1946,Blum,0,0,0,166,544,PCF,Parti communiste française,French Communist Party,1.374063485,43,75,52,150,686
FRA,France,11/10/1946,12/18/1946,Blum,0,0,0,70,544,PRL,Parti républicain de la liberté,Conservatives,7.563571463,43,75,52,150,1297
FRA,France,11/10/1946,12/18/1946,Blum,0,0,0,55,544,PRR/RS,Parti répulicain radical et radical socialiste,Radical Socialist Party,3.989642806,43,75,52,150,401
FRA,France,11/10/1946,12/18/1946,Blum,0,1,1,90,544,PS,Parti socialiste,Socialist Party,3.249269848,43,75,52,150,1539
FRA,France,11/10/1946,1/22/1947,Ramadier I,0,1,0,5,544,G,Gaullists,Gaullists,8.2,43,75,330,52,1094
FRA,France,11/10/1946,1/22/1947,Ramadier I,0,1,0,158,544,MRP,Mouvement républicain populaire,Popular Republican Movement,8.2,43,75,330,52,1086
FRA,France,11/10/1946,1/22/1947,Ramadier I,0,1,0,166,544,PCF,Parti communiste française,French Communist Party,1.374063485,43,75,330,52,686
FRA,France,11/10/1946,1/22/1947,Ramadier I,0,1,0,70,544,PRL,Parti républicain de la liberté,Conservatives,7.563571463,43,75,330,52,1297
FRA,France,11/10/1946,1/22/1947,Ramadier I,0,1,0,55,544,PRR/RS,Parti répulicain radical et radical socialiste,Radical Socialist Party,3.989642806,43,75,330,52,401
FRA,France,11/10/1946,1/22/1947,Ramadier I,0,1,1,90,544,PS,Parti socialiste,Socialist Party,3.249269848,43,75,330,52,1539
FRA,France,11/10/1946,10/22/1947,Ramadier II,0,0,0,5,544,G,Gaullists,Gaullists,8.2,43,75,191,330,1094
FRA,France,11/10/1946,10/22/1947,Ramadier II,0,1,0,158,544,MRP,Mouvement républicain populaire,Popular Republican Movement,8.2,43,75,191,330,1086
FRA,France,11/10/1946,10/22/1947,Ramadier II,0,0,0,166,544,PCF,Parti communiste française,French Communist Party,1.374063485,43,75,191,330,686
FRA,France,11/10/1946,10/22/1947,Ramadier II,0,1,0,70,544,PRL,Parti républicain de la liberté,Conservatives,7.563571463,43,75,191,330,1297
FRA,France,11/10/1946,10/22/1947,Ramadier II,0,1,0,55,544,PRR/RS,Parti répulicain radical et radical socialiste,Radical Socialist Party,3.989642806,43,75,191,330,401
FRA,France,11/10/1946,10/22/1947,Ramadier II,0,1,1,90,544,PS,Parti socialiste,Socialist Party,3.249269848,43,75,191,330,1539
FRA,France,11/10/1946,11/24/1947,Schuman I,0,1,0,5,544,G,Gaullists,Gaullists,8.2,43,75,753,191,1094
FRA,France,11/10/1946,11/24/1947,Schuman I,0,1,1,158,544,MRP,Mouvement républicain populaire,Popular Republican Movement,8.2,43,75,753,191,1086
FRA,France,11/10/1946,11/24/1947,Schuman I,0,0,0,166,544,PCF,Parti communiste française,French Communist Party,1.374063485,43,75,753,191,686
FRA,France,11/10/1946,11/24/1947,Schuman I,0,1,0,70,544,PRL,Parti républicain de la liberté,Conservatives,7.563571463,43,75,753,191,1297
FRA,France,11/10/1946,11/24/1947,Schuman I,0,1,0,55,544,PRR/RS,Parti répulicain radical et radical socialiste,Radical Socialist Party,3.989642806,43,75,753,191,401
FRA,France,11/10/1946,11/24/1947,Schuman I,0,1,0,90,544,PS,Parti socialiste,Socialist Party,3.249269848,43,75,753,191,1539
FRA,France,11/10/1946,7/26/1948,Marie,0,0,0,5,544,G,Gaullists,Gaullists,8.2,43,75,263,753,1094
FRA,France,11/10/1946,7/26/1948,Marie,0,1,0,158,544,MRP,Mouvement républicain populaire,Popular Republican Movement,8.2,43,75,263,753,1086
FRA,France,11/10/1946,7/26/1948,Marie,0,0,0,166,544,PCF,Parti communiste française,French Communist Party,1.374063485,43,75,263,753,686
FRA,France,11/10/1946,7/26/1948,Marie,0,1,0,70,544,PRL,Parti républicain de la liberté,Conservatives,7.563571463,43,75,263,753,1297
FRA,France,11/10/1946,7/26/1948,Marie,0,1,1,55,544,PRR/RS,Parti répulicain radical et radical socialiste,Radical Socialist Party,3.989642806,43,75,263,753,401
FRA,France,11/10/1946,7/26/1948,Marie,0,1,0,90,544,PS,Parti socialiste,Socialist Party,3.249269848,43,75,263,753,1539
FRA,France,11/10/1946,9/5/1948,Schuman II,0,1,0,5,544,G,Gaullists,Gaullists,8.2,43,75,363,263,1094
FRA,France,11/10/1946,9/5/1948,Schuman II,0,1,1,158,544,MRP,Mouvement républicain populaire,Popular Republican Movement,8.2,43,75,363,263,1086
FRA,France,11/10/1946,9/5/1948,Schuman II,0,0,0,166,544,PCF,Parti communiste française,French Communist Party,1.374063485,43,75,363,263,686
FRA,France,11/10/1946,9/5/1948,Schuman II,0,1,0,70,544,PRL,Parti républicain de la liberté,Conservatives,7.563571463,43,75,363,263,1297
FRA,France,11/10/1946,9/5/1948,Schuman II,0,1,0,55,544,PRR/RS,Parti répulicain radical et radical socialiste,Radical Socialist Party,3.989642806,43,75,363,263,401
FRA,France,11/10/1946,9/5/1948,Schuman II,0,1,0,90,544,PS,Parti socialiste,Socialist Party,3.249269848,43,75,363,263,1539
FRA,France,11/10/1946,9/12/1948,Queuille I,0,0,0,5,544,G,Gaullists,Gaullists,8.2,43,75,355,363,1094
FRA,France,11/10/1946,9/12/1948,Queuille I,0,0,0,158,544,MRP,Mouvement républicain populaire,Popular Republican Movement,8.2,43,75,355,363,1086
FRA,France,11/10/1946,9/12/1948,Queuille I,0,0,0,166,544,PCF,Parti communiste française,French Communist Party,1.374063485,43,75,355,363,686
FRA,France,11/10/1946,9/12/1948,Queuille I,0,0,0,70,544,PRL,Parti républicain de la liberté,Conservatives,7.563571463,43,75,355,363,1297
FRA,France,11/10/1946,9/12/1948,Queuille I,0,1,1,55,544,PRR/RS,Parti répulicain radical et radical socialiste,Radical Socialist Party,3.989642806,43,75,355,363,401
FRA,France,11/10/1946,9/12/1948,Queuille I,0,0,0,90,544,PS,Parti socialiste,Socialist Party,3.249269848,43,75,355,363,1539
FRA,France,11/10/1946,1/12/1949,Queuille II,0,0,0,5,544,G,Gaullists,Gaullists,8.2,43,75,82,355,1094
FRA,France,11/10/1946,1/12/1949,Queuille II,0,1,0,158,544,MRP,Mouvement républicain populaire,Popular Republican Movement,8.2,43,75,82,355,1086
FRA,France,11/10/1946,1/12/1949,Queuille II,0,0,0,166,544,PCF,Parti communiste française,French Communist Party,1.374063485,43,75,82,355,686
FRA,France,11/10/1946,1/12/1949,Queuille II,0,0,0,70,544,PRL,Parti républicain de la liberté,Conservatives,7.563571463,43,75,82,355,1297
FRA,France,11/10/1946,1/12/1949,Queuille II,0,1,1,55,544,PRR/RS,Parti répulicain radical et radical socialiste,Radical Socialist Party,3.989642806,43,75,82,355,401
FRA,France,11/10/1946,1/12/1949,Queuille II,0,0,0,90,544,PS,Parti socialiste,Socialist Party,3.249269848,43,75,82,355,1539
FRA,France,11/10/1946,10/28/1949,Bidault II,0,1,0,5,544,G,Gaullists,Gaullists,8.2,43,75,636,82,1094
FRA,France,11/10/1946,10/28/1949,Bidault II,0,1,1,158,544,MRP,Mouvement républicain populaire,Popular Republican Movement,8.2,43,75,636,82,1086
FRA,France,11/10/1946,10/28/1949,Bidault II,0,0,0,166,544,PCF,Parti communiste française,French Communist Party,1.374063485,43,75,636,82,686
FRA,France,11/10/1946,10/28/1949,Bidault II,0,1,0,70,544,PRL,Parti républicain de la liberté,Conservatives,7.563571463,43,75,636,82,1297
FRA,France,11/10/1946,10/28/1949,Bidault II,0,1,0,55,544,PRR/RS,Parti répulicain radical et radical socialiste,Radical Socialist Party,3.989642806,43,75,636,82,401
FRA,France,11/10/1946,10/28/1949,Bidault II,0,1,0,90,544,PS,Parti socialiste,Socialist Party,3.249269848,43,75,636,82,1539
FRA,France,11/10/1946,7/2/1950,Queuille III,0,1,0,5,544,G,Gaullists,Gaullists,8.2,43,75,758,636,1094
FRA,France,11/10/1946,7/2/1950,Queuille III,0,1,0,158,544,MRP,Mouvement républicain populaire,Popular Republican Movement,8.2,43,75,758,636,1086
FRA,France,11/10/1946,7/2/1950,Queuille III,0,0,0,166,544,PCF,Parti communiste française,French Communist Party,1.374063485,43,75,758,636,686
FRA,France,11/10/1946,7/2/1950,Queuille III,0,1,0,70,544,PRL,Parti républicain de la liberté,Conservatives,7.563571463,43,75,758,636,1297
FRA,France,11/10/1946,7/2/1950,Queuille III,0,1,1,55,544,PRR/RS,Parti répulicain radical et radical socialiste,Radical Socialist Party,3.989642806,43,75,758,636,401
FRA,France,11/10/1946,7/2/1950,Queuille III,0,0,0,90,544,PS,Parti socialiste,Socialist Party,3.249269848,43,75,758,636,1539
FRA,France,11/10/1946,7/12/1950,Pleven I,0,1,1,5,544,G,Gaullists,Gaullists,8.2,43,75,367,758,1094
FRA,France,11/10/1946,7/12/1950,Pleven I,0,1,0,158,544,MRP,Mouvement républicain populaire,Popular Republican Movement,8.2,43,75,367,758,1086
FRA,France,11/10/1946,7/12/1950,Pleven I,0,0,0,166,544,PCF,Parti communiste française,French Communist Party,1.374063485,43,75,367,758,686
FRA,France,11/10/1946,7/12/1950,Pleven I,0,1,0,70,544,PRL,Parti républicain de la liberté,Conservatives,7.563571463,43,75,367,758,1297
FRA,France,11/10/1946,7/12/1950,Pleven I,0,1,0,55,544,PRR/RS,Parti répulicain radical et radical socialiste,Radical Socialist Party,3.989642806,43,75,367,758,401
FRA,France,11/10/1946,7/12/1950,Pleven I,0,1,0,90,544,PS,Parti socialiste,Socialist Party,3.249269848,43,75,367,758,1539
FRA,France,11/10/1946,3/10/1951,Queuille IV,0,1,0,5,544,G,Gaullists,Gaullists,8.2,43,75,104,367,1094
FRA,France,11/10/1946,3/10/1951,Queuille IV,0,1,0,158,544,MRP,Mouvement républicain populaire,Popular Republican Movement,8.2,43,75,104,367,1086
FRA,France,11/10/1946,3/10/1951,Queuille IV,0,0,0,166,544,PCF,Parti communiste française,French Communist Party,1.374063485,43,75,104,367,686
FRA,France,11/10/1946,3/10/1951,Queuille IV,0,1,0,70,544,PRL,Parti républicain de la liberté,Conservatives,7.563571463,43,75,104,367,1297
FRA,France,11/10/1946,3/10/1951,Queuille IV,0,1,1,55,544,PRR/RS,Parti répulicain radical et radical socialiste,Radical Socialist Party,3.989642806,43,75,104,367,401
FRA,France,11/10/1946,3/10/1951,Queuille IV,0,1,0,90,544,PS,Parti socialiste,Socialist Party,3.249269848,43,75,104,367,1539
FRA,France,6/17/1951,8/11/1951,Pleven II,0,1,1,107,544,G,Gaullists,Gaullists,8.2,43,293,826,104,1094
FRA,France,6/17/1951,8/11/1951,Pleven II,0,1,0,82,544,MRP,Mouvement républicain populaire,Popular Republican Movement,8.2,43,293,826,104,1086
FRA,France,6/17/1951,8/11/1951,Pleven II,0,0,0,97,544,PCF,Parti communiste française,French Communist Party,1.374063485,43,293,826,104,686
FRA,France,6/17/1951,8/11/1951,Pleven II,0,1,0,87,544,PRL,Parti républicain de la liberté,Conservatives,7.563571463,43,293,826,104,1297
FRA,France,6/17/1951,8/11/1951,Pleven II,0,1,0,77,544,PRR/RS,Parti répulicain radical et radical socialiste,Radical Socialist Party,3.989642806,43,293,826,104,401
FRA,France,6/17/1951,8/11/1951,Pleven II,0,0,0,94,544,PS,Parti socialiste,Socialist Party,3.249269848,43,293,826,104,1539
FRA,France,6/17/1951,1/20/1952,Faure I,0,1,0,107,544,G,Gaullists,Gaullists,8.2,43,293,32,826,1094
FRA,France,6/17/1951,1/20/1952,Faure I,0,1,0,82,544,MRP,Mouvement républicain populaire,Popular Republican Movement,8.2,43,293,32,826,1086
FRA,France,6/17/1951,1/20/1952,Faure I,0,0,0,97,544,PCF,Parti communiste française,French Communist Party,1.374063485,43,293,32,826,686
FRA,France,6/17/1951,1/20/1952,Faure I,0,1,0,87,544,PRL,Parti républicain de la liberté,Conservatives,7.563571463,43,293,32,826,1297
FRA,France,6/17/1951,1/20/1952,Faure I,0,1,1,77,544,PRR/RS,Parti répulicain radical et radical socialiste,Radical Socialist Party,3.989642806,43,293,32,826,401
FRA,France,6/17/1951,1/20/1952,Faure I,0,0,0,94,544,PS,Parti socialiste,Socialist Party,3.249269848,43,293,32,826,1539
FRA,France,6/17/1951,3/8/1952,Pinay,0,1,0,107,544,G,Gaullists,Gaullists,8.2,43,293,658,32,1094
FRA,France,6/17/1951,3/8/1952,Pinay,0,1,0,82,544,MRP,Mouvement républicain populaire,Popular Republican Movement,8.2,43,293,658,32,1086
FRA,France,6/17/1951,3/8/1952,Pinay,0,0,0,97,544,PCF,Parti communiste française,French Communist Party,1.374063485,43,293,658,32,686
FRA,France,6/17/1951,3/8/1952,Pinay,0,1,1,87,544,PRL,Parti républicain de la liberté,Conservatives,7.563571463,43,293,658,32,1297
FRA,France,6/17/1951,3/8/1952,Pinay,0,1,0,77,544,PRR/RS,Parti répulicain radical et radical socialiste,Radical Socialist Party,3.989642806,43,293,658,32,401
FRA,France,6/17/1951,3/8/1952,Pinay,0,0,0,94,544,PS,Parti socialiste,Socialist Party,3.249269848,43,293,658,32,1539
FRA,France,6/17/1951,1/8/1953,Mayer,0,1,0,107,544,G,Gaullists,Gaullists,8.2,43,293,557,658,1094
FRA,France,6/17/1951,1/8/1953,Mayer,0,1,0,82,544,MRP,Mouvement républicain populaire,Popular Republican Movement,8.2,43,293,557,658,1086
FRA,France,6/17/1951,1/8/1953,Mayer,0,0,0,97,544,PCF,Parti communiste française,French Communist Party,1.374063485,43,293,557,658,686
FRA,France,6/17/1951,1/8/1953,Mayer,0,1,0,87,544,PRL,Parti républicain de la liberté,Conservatives,7.563571463,43,293,557,658,1297
FRA,France,6/17/1951,1/8/1953,Mayer,0,1,1,77,544,PRR/RS,Parti répulicain radical et radical socialiste,Radical Socialist Party,3.989642806,43,293,557,658,401
FRA,France,6/17/1951,1/8/1953,Mayer,0,0,0,94,544,PS,Parti socialiste,Socialist Party,3.249269848,43,293,557,658,1539
FRA,France,6/17/1951,6/28/1953,Laniel,0,1,0,107,544,G,Gaullists,Gaullists,8.2,43,293,400,557,1094
FRA,France,6/17/1951,6/28/1953,Laniel,0,1,0,82,544,MRP,Mouvement républicain populaire,Popular Republican Movement,8.2,43,293,400,557,1086
FRA,France,6/17/1951,6/28/1953,Laniel,0,0,0,97,544,PCF,Parti communiste française,French Communist Party,1.374063485,43,293,400,557,686
FRA,France,6/17/1951,6/28/1953,Laniel,0,1,1,87,544,PRL,Parti républicain de la liberté,Conservatives,7.563571463,43,293,400,557,1297
FRA,France,6/17/1951,6/28/1953,Laniel,0,1,0,77,544,PRR/RS,Parti répulicain radical et radical socialiste,Radical Socialist Party,3.989642806,43,293,400,557,401
FRA,France,6/17/1951,6/28/1953,Laniel,0,0,0,94,544,PS,Parti socialiste,Socialist Party,3.249269848,43,293,400,557,1539
FRA,France,6/17/1951,6/19/1954,Mendes-France,0,1,0,107,544,G,Gaullists,Gaullists,8.2,43,293,414,400,1094
FRA,France,6/17/1951,6/19/1954,Mendes-France,0,1,0,82,544,MRP,Mouvement républicain populaire,Popular Republican Movement,8.2,43,293,414,400,1086
FRA,France,6/17/1951,6/19/1954,Mendes-France,0,0,0,97,544,PCF,Parti communiste française,French Communist Party,1.374063485,43,293,414,400,686
FRA,France,6/17/1951,6/19/1954,Mendes-France,0,1,0,87,544,PRL,Parti républicain de la liberté,Conservatives,7.563571463,43,293,414,400,1297
FRA,France,6/17/1951,6/19/1954,Mendes-France,0,1,1,77,544,PRR/RS,Parti répulicain radical et radical socialiste,Radical Socialist Party,3.989642806,43,293,414,400,401
FRA,France,6/17/1951,6/19/1954,Mendes-France,0,0,0,94,544,PS,Parti socialiste,Socialist Party,3.249269848,43,293,414,400,1539
FRA,France,6/17/1951,2/23/1955,Faure II,0,1,0,107,544,G,Gaullists,Gaullists,8.2,43,293,397,414,1094
FRA,France,6/17/1951,2/23/1955,Faure II,0,1,0,82,544,MRP,Mouvement républicain populaire,Popular Republican Movement,8.2,43,293,397,414,1086
FRA,France,6/17/1951,2/23/1955,Faure II,0,0,0,97,544,PCF,Parti communiste française,French Communist Party,1.374063485,43,293,397,414,686
FRA,France,6/17/1951,2/23/1955,Faure II,0,1,0,87,544,PRL,Parti républicain de la liberté,Conservatives,7.563571463,43,293,397,414,1297
FRA,France,6/17/1951,2/23/1955,Faure II,0,1,1,77,544,PRR/RS,Parti répulicain radical et radical socialiste,Radical Socialist Party,3.989642806,43,293,397,414,401
FRA,France,6/17/1951,2/23/1955,Faure II,0,0,0,94,544,PS,Parti socialiste,Socialist Party,3.249269848,43,293,397,414,1539
FRA,France,1/2/1956,2/1/1956,Mollet,0,0,0,16,544,G,Gaullists,Gaullists,8.2,43,312,591,397,1094
FRA,France,1/2/1956,2/1/1956,Mollet,0,0,0,71,544,MRP,Mouvement républicain populaire,Popular Republican Movement,8.2,43,312,591,397,1086
FRA,France,1/2/1956,2/1/1956,Mollet,0,0,0,147,544,PCF,Parti communiste française,French Communist Party,1.374063485,43,312,591,397,686
FRA,France,1/2/1956,2/1/1956,Mollet,0,0,0,95,544,PRL,Parti républicain de la liberté,Conservatives,7.563571463,43,312,591,397,1297
FRA,France,1/2/1956,2/1/1956,Mollet,0,1,0,73,544,PRR/RS,Parti répulicain radical et radical socialiste,Radical Socialist Party,3.989642806,43,312,591,397,401
FRA,France,1/2/1956,2/1/1956,Mollet,0,1,1,88,544,PS,Parti socialiste,Socialist Party,3.249269848,43,312,591,397,1539
FRA,France,1/2/1956,2/1/1956,Mollet,0,0,0,51,544,UDCA,Union de défense des commerçants et artisans – Poujadists,Union for the Defence of Traders and Artisans -- Poujadists,,43,312,591,397,898
FRA,France,1/2/1956,2/1/1956,Mollet,0,0,0,3,544,etc,divers,others,,43,312,591,397,1328
FRA,France,1/2/1956,6/13/1957,Bourges-Maunoury,0,1,0,16,544,G,Gaullists,Gaullists,8.2,43,312,209,591,1094
FRA,France,1/2/1956,6/13/1957,Bourges-Maunoury,0,0,0,71,544,MRP,Mouvement républicain populaire,Popular Republican Movement,8.2,43,312,209,591,1086
FRA,France,1/2/1956,6/13/1957,Bourges-Maunoury,0,0,0,147,544,PCF,Parti communiste française,French Communist Party,1.374063485,43,312,209,591,686
FRA,France,1/2/1956,6/13/1957,Bourges-Maunoury,0,0,0,95,544,PRL,Parti républicain de la liberté,Conservatives,7.563571463,43,312,209,591,1297
FRA,France,1/2/1956,6/13/1957,Bourges-Maunoury,0,1,1,73,544,PRR/RS,Parti répulicain radical et radical socialiste,Radical Socialist Party,3.989642806,43,312,209,591,401
