"country_name_short"	"Country"	"Parlgov.Party.Abbrev"	"Parlgov.Party.Name.English"	"Parlgov.Party.Name"	"party_name_ascii"	"family_name_short"	"family_name"	"left_right"	"state_market"	"liberty_authority"	"eu_anti_pro"	"cmp"	"euprofiler"	"ees"	"castles_mair"	"huber_inglehart"	"ray"	"benoit_laver"	"Recommended.CHES.party.id"	"country_id"	"ParlGov.party.id"	"family_id"	"CSIS.CHES.party.id"
"ISR"	"Israel"	"PAY"	"Agudat Israel Workers"	"Poalei Agudat Yisrael"	"Poalei Agudat Yisrael"	"spec"	"Special issue"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34	1832	16	NA
"ISR"	"Israel"	"RALEV"	"Arab List for Bedouin and Villagers"	"Reshima Aravit LeBedouim VeKfariym"	"Reshima Aravit LeBedouim VeKfariym"	"spec"	"Special issue"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34	2357	16	NA
"ISR"	"Israel"	"RAM"	"United Arab List"	"Reshima Aravit Meuhedet"	"Reshima Aravit Meuhedet"	"spec"	"Special issue"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34	2311	16	NA
"ISR"	"Israel"	"RDAY"	"Democratic List for Israeli Arabs"	"Reshima Demokratit LeAravei Yisrael"	"Reshima Demokratit LeAravei Yisrael"	"spec"	"Special issue"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34	1829	16	NA
"ISR"	"Israel"	"RDN"	"Democratic List of Nazareth"	"Reshima Demokratit shel Natzrat"	"Reshima Demokratit shel Natzrat"	"spec"	"Special issue"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34	1824	16	NA
"ISR"	"Israel"	"RM"	"National List"	"Reshima Mamlakhtit"	"Reshima Mamlakhtit"	"con"	"Conservative"	7.4	6.4	6.9	7.8	NA	NA	NA	NA	NA	NA	NA	NA	34	1841	26	NA
"ISR"	"Israel"	"Rafi"	"Israeli Workers List"	"Reshimat Poalei Yisrael"	"Reshimat Poalei Yisrael"	"soc"	"Social democracy"	3.3	3.5	3.6	8.1	72322	NA	NA	NA	NA	NA	NA	NA	34	767	11	NA
"ISR"	"Israel"	"Ratz"	"Movement for Civil Rights and Peace"	"Hatnuah Lezhiot Ha'ezrach"	"Hatnuah Lezhiot Ha'ezrach"	"soc"	"Social democracy"	3.3	3.5	3.6	8.1	72310	NA	NA	NA	NA	NA	NA	NA	34	305	11	NA
"ISR"	"Israel"	"ReHa"	"Fighters List"	"Reshimat HaLohmim"	"Reshimat HaLohmim"	"spec"	"Special issue"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34	2309	16	NA
"ISR"	"Israel"	"ReMiSh"	"Progressive List for Peace"	"HaReshima HaMitkademet LeShalom"	"HaReshima HaMitkademet LeShalom"	"com"	"Communist/Socialist"	1.3	1.4	3	3.3	72222	NA	NA	NA	NA	NA	NA	NA	34	390	14	NA
"ISR"	"Israel"	"R|H"	"New Communist List | Democratic Front"	"Rakah | Hadash"	"Rakah | Hadash"	"com"	"Communist/Socialist"	1.3	1.4	3	3.3	72225	NA	NA	NA	NA	NA	NA	NA	34	732	14	NA
"ISR"	"Israel"	"SV"	"Cooperation and Brotherhood"	"Shituf VeAhvah"	"Shituf VeAahvah"	"spec"	"Special issue"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34	1839	16	NA
"ISR"	"Israel"	"SVM"	"Sephardim and Oriental Communities"	"Sfaradim VeEdot Mizrah"	"Sfaradim VeEdot Mizrah"	"con"	"Conservative"	7.4	6.4	6.9	7.8	NA	NA	NA	NA	NA	NA	NA	NA	34	1831	26	NA
"ISR"	"Israel"	"Sh"	"Peace-Zion"	"Shlomtzion"	"Shlomtzion"	"con"	"Conservative"	7.4	6.4	6.9	7.8	72623	NA	NA	NA	NA	NA	NA	NA	34	106	26	NA
"ISR"	"Israel"	"Shas"	"Sfarad's guards of the Torah"	"Shomrei Sfarad"	"Shomrei Sfarad"	"spec"	"Special issue"	7.0417	2.1637	9.6842	NA	72533	NA	NA	NA	NA	NA	6555	NA	34	788	16	NA
"ISR"	"Israel"	"Shinui"	"Change"	"Shinui"	"Shinui"	"lib"	"Liberal"	5.4776	8.6207	1.7423	8.8	72413	NA	NA	NA	NA	NA	6572	NA	34	1850	6	NA
"ISR"	"Israel"	"TDL"	"Democratic Movement for Change"	"Tnu'a Demokratit LeShinu"	"Tnu'a Demokratit LeShinu"	"lib"	"Liberal"	5.4776	8.6207	1.7423	8.8	72412	NA	NA	NA	NA	NA	6572	NA	34	1471	6	NA
"ISR"	"Israel"	"THTH"	"Movement for the Renewal of Social Zionism"	"Tenoa'a leHithadshut Tzionut Hevratit"	"Tenoa'a leHithadshut Tzionut Hevratit"	"spec"	"Special issue"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34	2354	16	NA
"ISR"	"Israel"	"Taal"	"Arab Movement for Renewal"	"Tnu'a Aravit LeHithadshut"	"Tnu'a Aravit LeHithadshut"	"spec"	"Special issue"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34	2353	16	NA
"ISR"	"Israel"	"Tami"	"Movement for the Heritage of Israel"	"Tnu'at Masoret Yisrael"	"Tnu'at Masoret Yisrael"	"code"	"to be coded"	NA	NA	NA	NA	72532	NA	NA	NA	NA	NA	NA	NA	34	588	28	NA
"ISR"	"Israel"	"Tehiya"	"Revival"	"Tehiya"	"Tehiya"	"con"	"Conservative"	7.4	6.4	6.9	7.8	72612	NA	NA	NA	NA	NA	NA	NA	34	1660	26	NA
"ISR"	"Israel"	"Tnufa"	"Momentum"	"Tnufa"	"Tnufa"	"con"	"Conservative"	7.4	6.4	6.9	7.8	NA	NA	NA	NA	NA	NA	NA	NA	34	2360	26	NA
"ISR"	"Israel"	"Tsomet"	"Crossroads"	"Tsomet HaTenua LeHithadashot Zionit Vevilti Miflagtaim"	"Tsomet HaTenua LeHithadashot Zionit Vevilti Miflagtaim"	"right"	"Right-wing"	8.7	5.9	8.6	2.4	72613	NA	NA	NA	NA	NA	NA	NA	34	976	40	NA
"ISR"	"Israel"	"UAL"	"United Arab List"	"al-Qa'ima al-'Arabiyya al-Muwa<U+1E25><U+1E25>ada"	"al-Qa'ima al-'Arabiyya al-Muwahhada"	"spec"	"Special issue"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34	1846	16	NA
"ISR"	"Israel"	"Vitzo"	"Women's International Zionist Organization"	"Vitzo"	"Vitzo"	"spec"	"Special issue"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34	2310	16	NA
"ISR"	"Israel"	"YA"	"There is a Future"	"Yesh Atid"	"Yesh Atid"	"lib"	"Liberal"	6	6.7	3.5	8.8	NA	NA	NA	NA	NA	NA	NA	NA	34	2321	6	NA
"ISR"	"Israel"	"YB"	"Israel is Our Home"	"Yisrael Beiteinu"	"Yisrael Beiteinu"	"right"	"Right-wing"	8.7	5.9	8.6	2.4	72625	NA	NA	NA	NA	NA	NA	NA	34	1816	40	NA
"ISR"	"Israel"	"YBA"	"Israel for Immigration"	"Yisrael Ba-Aliya"	"Yisrael Ba-Aliya"	"lib"	"Liberal"	6	6.7	3.5	8.8	72428	NA	NA	NA	NA	NA	NA	NA	34	277	6	NA
"ISR"	"Israel"	"YH"	"United Torah Judaism"	"Yahadut HaTorah"	"Yahadut HaTorah"	"con"	"Conservative"	6.9396	2.8146	9.7556	7.8	72535	NA	NA	NA	NA	NA	6589	NA	34	1303	26	NA
"ISR"	"Israel"	"Yahad"	"Together"	"Yahad"	"Yahad"	"lib"	"Liberal"	6	6.7	3.5	8.8	72414	NA	NA	NA	NA	NA	NA	NA	34	1269	6	NA
"ISR"	"Israel"	"Yiud"	"Mission"	"Yiud"	"Yiud"	"right"	"Right-wing"	8.7	5.9	8.6	2.4	NA	NA	NA	NA	NA	NA	NA	NA	34	2355	40	NA
"ISR"	"Israel"	"ZK"	"General Zionists"	"Zionim Klalim"	"Zionim Klalim"	"lib"	"Liberal"	6	6.7	3.5	8.8	72420	NA	NA	NA	NA	NA	NA	NA	34	1472	6	NA
"ISR"	"Israel"	"etc"	"others"	"others"	"others"	"none"	"no family"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34	2352	12	NA
"ISR"	"Israel"	"no-seat"	"no seat"	"no seat"	"no seat"	"none"	"no family"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34	2308	12	NA
"ISR"	"Israel"	"none"	"no party affiliation"	"no party affiliation"	"no party affiliation"	"none"	"no family"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34	123	12	NA
"ISR"	"Israel"	"one-seat"	"one seat"	"one seat"	"one seat"	"none"	"no family"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34	2313	12	NA
"ITA"	"Italy"	"AD"	"Democratic Alliance"	"Alleanza Democratica"	"Alleanza Democratica"	"chr"	"Christian democracy"	5	5	5	6.6667	32529	NA	NA	NA	NA	NA	NA	817	26	896	3	817
"ITA"	"Italy"	"AIE"	"Associative Italians Abroad"	"Associativo Italiani all'Estero"	"Associativo Italiani all'Estero"	"spec"	"Special issue"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26	927	16	NA
"ITA"	"Italy"	"ALD"	"Autonomy Liberty Democracy"	"Autonomie Liberté Démocratie"	"Autonomie Liberte Democratie"	"lib"	"Liberal"	6	6.7	3.5	8.8	NA	NA	NA	NA	NA	NA	NA	NA	26	1063	6	NA
"ITA"	"Italy"	"AN"	"National Alliance"	"Alleanza Nazionale"	"Alleanza Nazionale"	"con"	"Conservative"	8.0871	4.9559	8.8366	4.3389	32710	NA	NA	NA	NA	805	6606	805	26	373	26	805
"ITA"	"Italy"	"ASM"	"Social Alternative Mussolini"	"Alternativa Sociale Mussolini"	"Alternativa Sociale Mussolini"	"right"	"Right-wing"	8.7	5.9	8.6	2.4	NA	NA	NA	NA	NA	NA	NA	NA	26	323	40	NA
"ITA"	"Italy"	"BN"	"National Bloc"	"Blocco Nazionale"	"Blocco Nazionale"	"right"	"Right-wing"	8.7	5.9	8.6	2.4	NA	NA	NA	NA	NA	NA	NA	NA	26	1713	40	NA
"ITA"	"Italy"	"CCD"	"Christian Democratic Centre"	"Centro Cristiano Democratico"	"Centro Cristiano Democratico"	"chr"	"Christian democracy"	5.9067	5.1167	7.5833	8.5	32521	NA	NA	NA	NA	815	NA	814	26	99	3	814
"ITA"	"Italy"	"CCD+CDU"	"Christian Democratic Centre / United Christian Democrats"	"Centro Cristiano Democratico  / Cristiani Democratici Uniti"	"Centro Cristiano Democratico  / Cristiani Democratici Uniti"	"chr"	"Christian democracy"	5.9067	5.1167	7.5833	8.5	32522	NA	NA	NA	NA	815	NA	814	26	627	3	814
"ITA"	"Italy"	"CD"	" Democratic Centre"	"Centro Democratico"	"Centro Democratico"	"lib"	"Liberal"	6	6.7	3.5	8.8	NA	NA	NA	NA	NA	NA	NA	NA	26	2153	6	NA
"ITA"	"Italy"	"CDR"	"Republican Democratic Concentration"	"Concentrazione Democratica Repubblicana"	"Concentrazione Democratica Repubblicana"	"lib"	"Liberal"	6	6.7	3.5	8.8	NA	NA	NA	NA	NA	NA	NA	NA	26	2044	6	NA
"ITA"	"Italy"	"CDU"	"United Christian Democrats"	"Cristiani Democratici Uniti"	"Cristiani Democratici Uniti"	"chr"	"Christian democracy"	6.1667	5.145	7.7583	7.4426	NA	NA	NA	NA	NA	818	NA	818	26	128	3	818
"ITA"	"Italy"	"CS"	"Social Christians"	"Cristiano Sociali"	"Cristiano Sociali"	"chr"	"Christian democracy"	6.2	5.7	7.2	8.3	NA	NA	NA	NA	NA	NA	NA	NA	26	1431	3	NA
"ITA"	"Italy"	"CeD"	"Centre Right"	"Centro-destra"	"Centro-destra"	"con"	"Conservative"	7.4	6.4	6.9	7.8	32629	NA	NA	NA	NA	NA	NA	NA	26	67	26	NA
"ITA"	"Italy"	"CeS"	"Centre Left"	"Centro-sinistra"	"Centro-sinistra"	"soc"	"Social democracy"	3.3	3.5	3.6	8.1	32329	NA	NA	NA	NA	NA	NA	837	26	1048	11	NA
"ITA"	"Italy"	"DC"	"Christian Democrats"	"Democrazia Cristiana"	"Democrazia Cristiana"	"chr"	"Christian democracy"	5.6611	5.7	7.2	8.9667	32520	NA	NA	1008	2107	801	NA	NA	26	1633	3	NA
"ITA"	"Italy"	"DCA"	"Christian Democracy for the Autonomies"	"Democrazia Cristiana per le Autonomie"	"Democrazia Cristiana per le Autonomie"	"chr"	"Christian democracy"	6.2	5.7	7.2	8.3	NA	NA	NA	NA	NA	NA	NA	NA	26	52	3	NA
"ITA"	"Italy"	"DE"	"European Democracy"	"Democrazia Europea"	"Democrazia Europea"	"chr"	"Christian democracy"	6.2	5.7	7.2	8.3	32901	NA	NA	NA	NA	NA	NA	NA	26	488	3	NA
"ITA"	"Italy"	"DINI-RI"	"Dini List -- Italian Renewal"	"Lista Dini – Rinnovamento Italiano"	"Lista Dini -- Rinnovamento Italiano"	"lib"	"Liberal"	6	6.7	3.5	8.8	NA	NA	NA	NA	NA	NA	NA	NA	26	350	6	NA
"ITA"	"Italy"	"DL"	"Labour Democratic Party"	"Partito Democratico del Lavoro"	"Partito Democratico del Lavoro"	"soc"	"Social democracy"	3.3	3.5	3.6	8.1	NA	NA	NA	NA	NA	NA	NA	NA	26	83	11	NA
"ITA"	"Italy"	"DL-M"	"Democracy is Freedom -- The Daisy"	"Democrazia è Libertà – La Margherita"	"Democrazia e Liberta -- La Margherita"	"lib"	"Liberal"	3.9893	4.2347	4.7353	9.2935	32421	NA	NA	NA	NA	NA	6746	819	26	1005	6	819
"ITA"	"Italy"	"DP"	"Proletarian Democracy"	"Democrazia Proletaria"	"Democrazia Proletaria"	"com"	"Communist/Socialist"	0.5	1.4	3	10	32211	NA	NA	1001	NA	817	NA	NA	26	1424	14	NA
"ITA"	"Italy"	"DS"	"Democrats of the Left"	"Democratici di Sinistra"	"Democratici di Sinistra"	"soc"	"Social democracy"	2.6277	3.1839	2.5869	9.069	32220	NA	NA	NA	2102	802	6626	802	26	809	11	802
"ITA"	"Italy"	"FI-PdL"	"Go Italy -- The People of Freedom"	"Forza Italia – Il Popolo della Libertà"	"Forza Italia -- Il Popolo della Liberta"	"con"	"Conservative"	7.1459	7.913	6.5983	5.0946	32610	186	1380630	NA	NA	816	6646	815	26	596	26	815
"ITA"	"Italy"	"FLI"	"Future and Freedom for Italy"	"Futuro e libertà per l'Italia"	"Futuro e liberta per l'Italia"	"con"	"Conservative"	7.4	6.4	6.9	7.8	NA	NA	NA	NA	NA	NA	NA	NA	26	1477	26	NA
"ITA"	"Italy"	"FUQ"	"Front of the Ordinary Man"	"Fronte dell'Uomo Qualunque"	"Fronte dell'Uomo Qualunque"	"con"	"Conservative"	7.4	6.4	6.9	7.8	NA	NA	NA	NA	NA	NA	NA	NA	26	409	26	NA
"ITA"	"Italy"	"FdI-CN"	"Brothers of Italy -- National Centre-right"	"Fratelli d'Italia -- Centrodestra Nazionale"	"Fratelli dItalia -- Centrodestra Nazionale"	"con"	"Conservative"	7.4	6.4	6.9	7.8	NA	NA	NA	NA	NA	NA	NA	NA	26	2154	26	NA
"ITA"	"Italy"	"FdLV"	"Green Lists"	"Federazione delle Liste Verdi"	"Federazione delle Liste Verdi"	"eco"	"Green/Ecologist"	1.7778	2.6	1.7	6.6	32110	NA	NA	NA	2103	NA	NA	NA	26	1304	19	NA
"ITA"	"Italy"	"FdV"	"Federation of the Greens"	"Federazione dei Verdi"	"Federazione dei Verdi"	"eco"	"Green/Ecologist"	2.3725	2.9566	1.0675	7.4499	32110	NA	NA	NA	2103	808	6666	808	26	910	19	808
"ITA"	"Italy"	"Fed"	"Federalism"	"Federalismo – Europa dei Popoli"	"Federalismo -- Europa dei Popoli"	"spec"	"Special issue"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26	473	16	NA
"ITA"	"Italy"	"FiD"	"Stop the Decline"	"Fermare il Declino"	"Fermare il Declino"	"lib"	"Liberal"	6	6.7	3.5	8.8	NA	NA	NA	NA	NA	NA	NA	NA	26	2158	6	NA
"ITA"	"Italy"	"ID"	"Democracy"	"I Democratici"	"I Democratici"	"chr"	"Christian democracy"	4.0844	4.3378	4.41	9.6944	NA	NA	NA	NA	NA	NA	NA	819	26	961	3	819
"ITA"	"Italy"	"IdV"	"Italy of Values"	"Italia dei Valori"	"Italia dei Valori"	"lib"	"Liberal"	4.8712	4.5664	5.5255	7.1295	32902	176	1380902	NA	NA	NA	6686	828	26	693	6	828
"ITA"	"Italy"	"LA"	"Anticapitalist List"	"Lista Anticapitalista"	"Lista Anticapitalista"	"com"	"Communist/Socialist"	1.3	1.4	3	3.3	NA	NA	NA	NA	NA	NA	NA	NA	26	712	14	NA
"ITA"	"Italy"	"LAM"	"Southern Action League"	"Lega d'Azione Meridionale"	"Lega d'Azione Meridionale"	"right"	"Right-wing"	8.7	5.9	8.6	2.4	NA	NA	NA	NA	NA	NA	NA	NA	26	436	40	NA
"ITA"	"Italy"	"LD"	"Liberal Democrats"	"Liberal Democratici"	"Liberal Democratici"	"lib"	"Liberal"	6	6.7	3.5	8.8	NA	NA	NA	NA	NA	NA	NA	NA	26	906	6	NA
"ITA"	"Italy"	"LL"	"Lombard League"	"Liga Lombarda"	"Liga Lombarda"	"spec"	"Special issue"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26	1560	16	NA
"ITA"	"Italy"	"LN"	"North League"	"Lega Nord"	"Lega Nord"	"right"	"Right-wing"	7.8007	7.9138	7.9003	3.2088	32720	178	1380720	NA	2109	812	6706	811	26	1436	40	811
"ITA"	"Italy"	"LT"	"List for Trieste"	"Lista per Trieste"	"Lista per Trieste"	"soc"	"Social democracy"	3.3	3.5	3.6	8.1	NA	NA	NA	NA	NA	NA	NA	NA	26	55	11	NA
"ITA"	"Italy"	"LUP"	"The Union-Prodi"	"L'Unione-Prodi"	"L'Unione-Prodi"	"soc"	"Social democracy"	2.6216	2.9825	2.0943	7.834	32329	NA	NA	NA	NA	NA	6626	NA	26	1246	11	NA
"ITA"	"Italy"	"LV"	"Venetian League"	"Liga Veneta"	"Liga Veneta"	"spec"	"Special issue"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26	1080	16	NA
"ITA"	"Italy"	"M5S"	"Five Star Movement"	"Movimento 5 Stelle"	"Movimento 5 Stelle"	"eco"	"Green/Ecologist"	2.6	2.6	1.7	6.6	NA	NA	NA	NA	NA	NA	NA	NA	26	2155	19	NA
"ITA"	"Italy"	"MIS"	"Movement for the Independence of Sicily"	"Movimento Indipendentista Siciliano"	"Movimento Indipendentista Siciliano"	"spec"	"Special issue"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26	1028	16	NA
"ITA"	"Italy"	"MRE"	"European Republicans Movement"	"Movimento Repubblicani Europei"	"Movimento Repubblicani Europei"	"lib"	"Liberal"	4.33	4.75	3.83	10	NA	NA	NA	NA	NA	NA	NA	832	26	760	6	832
"ITA"	"Italy"	"MSFT"	"Fiamma Tricolore"	"Fiamma Tricolore"	"Fiamma Tricolore"	"right"	"Right-wing"	9.5762	4.0871	9.4093	1.8252	NA	175	NA	NA	NA	NA	6726	821	26	176	40	821
"ITA"	"Italy"	"MSI"	"Italian Social Movement"	"Movimento Sociale Italiano"	"Movimento Sociale Italiano"	"right"	"Right-wing"	9.1778	5.9	8.6	2.4	32710	NA	NA	1010	2110	NA	NA	NA	26	831	40	NA
"ITA"	"Italy"	"MpA"	"Movement for Autonomy"	"Movimento per l'Autonomia"	"Movimento per l'Autonomia"	"chr"	"Christian democracy"	6.2	5.7	7.2	8.3	NA	NA	NA	NA	NA	NA	NA	840	26	1040	3	840
"ITA"	"Italy"	"NCD"	"New Centre-Right"	"Nuovo Centrodestra"	"Nuovo Centrodestra"	"con"	"Conservative"	7.4	6.4	6.9	7.8	NA	NA	NA	NA	NA	NA	NA	NA	26	2268	26	NA
"ITA"	"Italy"	"NPSI"	"New PSI"	"Nuovo Partito Socialisti Italiani"	"Nuovo Partito Socialisti Italiani"	"soc"	"Social democracy"	5.43	5.67	3.57	7.2167	32611	NA	NA	NA	NA	NA	NA	835	26	1287	11	835
"ITA"	"Italy"	"PAz"	"Action Party"	"Partito d'Azione"	"Partito d'Azione"	"com"	"Communist/Socialist"	1.3	1.4	3	3.3	NA	NA	NA	NA	NA	NA	NA	NA	26	1330	14	NA
"ITA"	"Italy"	"PC"	"Prime minister"	"Presidente del Consiglio dei ministri"	"Presidente del Consiglio dei ministri"	"none"	"no family"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26	2001	12	NA
"ITA"	"Italy"	"PCI"	"Communist Party"	"Partito Comunista Italiano"	"Partito Comunista Italiano"	"com"	"Communist/Socialist"	1.6	1.4	3	3.3	32220	NA	NA	1003	NA	NA	NA	841	26	1088	14	841
"ITA"	"Italy"	"PD"	"Democratic Party"	"Partito Democratico"	"Partito Democratico"	"soc"	"Social democracy"	2.6216	2.9825	2.0943	7.834	NA	180	1380331	NA	NA	NA	6626	837	26	382	11	837
"ITA"	"Italy"	"PDIUM"	"Italian Democratic Party of Monarchist Unity"	"Partito Democratico Italiano di Unità Monarchica"	"Partito Democratico Italiano di Unita Monarchica"	"con"	"Conservative"	7.4	6.4	6.9	7.8	NA	NA	NA	NA	NA	NA	NA	NA	26	1702	26	NA
"ITA"	"Italy"	"PLD"	"Liberal Democratic Pole"	"Polo Liberal-Democratico"	"Polo Liberal-Democratico"	"lib"	"Liberal"	6	6.7	3.5	8.8	NA	NA	NA	NA	NA	NA	NA	NA	26	671	6	NA
"ITA"	"Italy"	"PLI"	"Italian Liberal Party"	"Partito Liberale Italiano"	"Partito Liberale Italiano"	"lib"	"Liberal"	6.45	6.7	3.5	7.5	32420	NA	NA	1009	2108	810	NA	NA	26	487	6	NA
"ITA"	"Italy"	"PMP"	"Popular Monarchist Party"	"Partito Monarchico Popolare"	"Partito Monarchico Popolare"	"con"	"Conservative"	7.4	6.4	6.9	7.8	NA	NA	NA	NA	NA	NA	NA	NA	26	421	26	NA
"ITA"	"Italy"	"PNM"	"Monarchist National Party"	"Partito Nazionale Monarchico"	"Partito Nazionale Monarchico"	"right"	"Right-wing"	8.7	5.9	8.6	2.4	NA	NA	NA	NA	NA	NA	NA	NA	26	1050	40	NA
"ITA"	"Italy"	"PNP"	"National Pensioners' Party"	"Partito Nazionale Pensionati"	"Partito Nazionale Pensionati"	"spec"	"Special issue"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26	613	16	NA
"ITA"	"Italy"	"PP"	"Pensioners' Party"	"Partito Pensionati"	"Partito Pensionati"	"spec"	"Special issue"	5.75	4.5	8	6	NA	NA	NA	NA	NA	NA	NA	830	26	502	16	830
"ITA"	"Italy"	"PPI"	"Italian People's Party"	"Partito Popolare Italiano"	"Partito Popolare Italiano"	"chr"	"Christian democracy"	4.6267	4.105	5.8567	9.0778	32520	NA	NA	NA	NA	801	NA	823	26	142	3	823
"ITA"	"Italy"	"PRC"	"Communist Refoundation Party"	"Partito della Rifondazione Comunista"	"Partito della Rifondazione Comunista"	"com"	"Communist/Socialist"	0.8849	0.6622	1.9878	3.5439	32212	181	1380212	NA	2101	803	6806	803	26	1321	14	803
"ITA"	"Italy"	"PRI"	"Republican Party"	"Partito Repubblicano Italiano"	"Partito Repubblicano Italiano"	"lib"	"Liberal"	4.9704	5.8	5.1667	9.0278	32410	NA	NA	1006	2106	806	NA	806	26	93	6	806
"ITA"	"Italy"	"PS"	"Segni Pact"	"Patto Segni"	"Patto Segni"	"chr"	"Christian democracy"	6	6.4	4.6	8.3333	NA	NA	NA	NA	NA	NA	NA	826	26	827	3	826
"ITA"	"Italy"	"PSA"	"Sardinian Action Party"	"Partito Sardo d'Azione"	"Partito Sardo d'Azione"	"soc"	"Social democracy"	4.2	3.6667	6.25	7.0833	NA	NA	NA	NA	NA	NA	NA	824	26	335	11	824
"ITA"	"Italy"	"PSDI"	"Italian Democratic Socialist Party"	"Partito Socialista Democratico Italiano"	"Partito Socialista Democratico Italiano"	"soc"	"Social democracy"	4.6206	3.915	2.99	8.8222	32330	NA	NA	1007	2105	807	NA	807	26	242	11	NA
"ITA"	"Italy"	"PSI"	"Italian Socialist Party"	"Partito Socialista Italiano"	"Partito Socialista Italiano"	"soc"	"Social democracy"	3.7722	3.5	3.6	8.75	32320	NA	NA	1005	2104	804	NA	839	26	1475	11	839
"ITA"	"Italy"	"PSI-07"	"Italian Socialist Party -- 2007"	"Partito Socialista Italiano – 2007"	"Partito Socialista Italiano -- 2007"	"com"	"Communist/Socialist"	1.3	1.4	3	3.3	NA	NA	NA	NA	NA	NA	NA	NA	26	175	14	NA
"ITA"	"Italy"	"PSIUP"	"Socialist Party of Proletarian Unity"	"Partito Socialista di Unità Proletaria"	"Partito Socialista di Unita Proletaria"	"com"	"Communist/Socialist"	1.3	1.4	3	3.3	NA	NA	NA	NA	NA	NA	NA	NA	26	1593	14	NA
"ITA"	"Italy"	"PSUf"	"Unified Socialist Party"	"Partito Socialista Unificato"	"Partito Socialista Unificato"	"soc"	"Social democracy"	3.3	3.5	3.6	8.1	32322	NA	NA	NA	NA	NA	NA	NA	26	1008	11	NA
"ITA"	"Italy"	"PaCoI"	"Agrarian Party"	"Partito dei Contadini d'Italia"	"Partito dei Contadini d'Italia"	"agr"	"Agrarian"	5.1	4.9	6.7	5.5	NA	NA	NA	NA	NA	NA	NA	NA	26	618	2	NA
"ITA"	"Italy"	"PdA"	"Pole of Autonomy"	"Polo dell'Autonomia"	"Polo dell'Autonomia"	"spec"	"Special issue"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26	1528	16	NA
"ITA"	"Italy"	"PdCI"	"Party of the Italian Communists"	"Partito dei Comunisti Italiani"	"Partito dei Comunisti Italiani"	"com"	"Communist/Socialist"	1.0423	0.9046	1.2704	4.5086	32213	NA	NA	NA	NA	NA	6766	836	26	1661	14	836
"ITA"	"Italy"	"PdUP"	"Proletarian Unity Party"	"Partito di Unità Proletaria"	"Partito di Unita Proletaria"	"com"	"Communist/Socialist"	1.3833	1	3	5.8333	32210	NA	NA	1002	NA	NA	NA	822	26	968	14	822
"ITA"	"Italy"	"PpP"	"Popular Party for Prodi"	"Popolari per Prodi"	"Popolari per Prodi"	"chr"	"Christian democracy"	6.2	5.7	7.2	8.3	NA	NA	NA	NA	NA	NA	NA	NA	26	840	3	NA
"ITA"	"Italy"	"R"	"Radicals"	"Radicali"	"Radicali"	"soc"	"Social democracy"	3.9732	7.0784	0.3338	8.2722	32310	NA	NA	1004	NA	814	6786	813	26	1296	11	813
"ITA"	"Italy"	"RC"	"Civil Revolution"	"Rivoluzione Civile"	"Rivoluzione Civile"	"com"	"Communist/Socialist"	1.3	1.4	3	3.3	NA	NA	NA	NA	NA	NA	NA	NA	26	2157	14	NA
"ITA"	"Italy"	"Rete"	"Movement for Democracy -- The Net"	"Movimento per la Democrazia – La Rete"	"Movimento per la Democrazia -- La Rete"	"chr"	"Christian democracy"	6.2	5.7	7.2	6.6667	32951	NA	NA	NA	NA	813	NA	NA	26	366	3	NA
"ITA"	"Italy"	"RiI"	"Italian Renewal"	"Rinnovamento Italiano"	"Rinnovamento Italiano"	"soc"	"Social democracy"	5.0317	5.9683	5.515	8.6833	32321	NA	NA	NA	NA	NA	NA	825	26	630	11	825
