country	eastwest	eumember	year	expert	party_id	cmp_id	party	vote	seat	electionyear	epvote	family	govt	position	pro_anti	eu_salience	eu_dissent	eu_benefit	eu_ep	eu_fiscal	eu_intmark	eu_employ	eu_agri	eu_cohesion	eu_environ	eu_asylum	eu_foreign	eu_turkey	lrgen	lrecon	galtan	spendvtax	spendvtax_salience	deregulation	dereg_salience	redistribution	redist_salience	civlib_laworder	civlib_salience	sociallifestyle	social_salience	religious_principle	relig_salience	immigrate_policy	immigra_salience	multiculturalism	multicult_salience	urban_rural	urban_salience	environment	enviro_salience	cosmo	cosmo_salience	regions	region_salience	international_security	international_salience	us	us_salience	ethnic_minorities	ethnic_salience
"fin"	"west"	"EU member state"	2002	9	1401	14320	"SDP"	22.9	25.5	1999	17.9	"socialist"	"in government"	6.44	"pro European integration"	3.44	1.855556		5.67		5.565	5.5	4.5	5.43	5.5	5	4.89		3.67	3.89	3.89																														
"fin"	"west"	"EU member state"	2002	9	1402	14620	"KOK"	21	23	1999	25.3	"cons"	"in government"	6.67	"pro European integration"	3.11	1.477778		5		5.78	4.25	4.38	4.29	4.75	4.57	5.33		7	7.22	5.78																														
"fin"	"west"	"EU member state"	2002	9	1403	14810	"KESK"	22.4	24	1999	21.3	"agrarian"	"not in government"	4.78	"pro European integration"	2.78	5.188889		"neutral towards expanding EP powers"		3.78	3.88	5.88	5.29	4.38	3.86	3		6.11	4.89	7.22																														
"fin"	"west"	"EU member state"	2002	9	1404	14223	"VAS"	10.9	10	1999	9.1	"rad left"	"in government"	4.44	"neutral"	2.67	4.566667		4.78		4.11	4.63	4.38	5.33	5.88	4.43	3.67		2.44	2	3.67																														
"fin"	"west"	"EU member state"	2002	9	1406	14901	"SFP"	5.1	5.5	1999	6.8	"regionalist"	"in government"	6.56	"pro European integration"	3.22	2.222222		5.44		5.11	4.75	5.38	5.5	4.63	5	5.11		6.56	6.56	4.25																														
"fin"	"west"	"EU member state"	2002	9	1408	14110	"VIHR"	7.3	5.5	1999	13.4	"green"	"in government"	5.67	"pro European integration"	3.22	3.577778		5.56		4.89	5.13	4.63	5	6.75	4.86	4.22		3.67	3.33	2.22																														
"fin"	"west"	"EU member state"	2002	9	1409	14520	"SKL"	4.2	5	1999	2.4	"protestant"	"not in government"	3.89	"neutral"	2.56	2.839511		3.11		3.22	3.38	5	4.6	4.83	3.17	2.78		6.89	5.22	8																														
"fin"	"west"	"EU member state"	2006	12	1401	14320	"SDP"	24.5	26.5	2003	21.2	"socialist"	"in government"	6.17	"pro European integration"	2.75	2.8		5.55		5.36			5.67			5.27	4.73	3.64	3	"center"	2.78	6.78	3.38	4.63	3.56	6	4.75	4.22	4	4.33	3.44	2.89	4.78	3.78	5.11		3.44	5.33			4.44	4.11	6	4.88			3.44	4	4.78	3.67
"fin"	"west"	"EU member state"	2006	12	1402	14620	"KOK"	18.6	20	2003	23.7	"liberal"	"not in government"	6.67	"pro European integration"	3.25	1.033		5.55		6.55			5.56			6.36	4.36	6.91	7.36	5.22	6.78	6.22	7	6.63	5.89	5.25	5.5	4.78	5.11	4.75	5	3.56	5	4.33	5.56		2.89	5.44			3.67	4.44	5.5	5			5.89	4.33	4.67	3.33
"fin"	"west"	"EU member state"	2006	12	1403	14810	"KESK"	24.7	27.5	2003	23.4	"agrarian"	"in government"	5.75	"pro European integration"	2.75	5		4.64		5			6			5.09	4.45	5.45	"center"	6.9	4.67	5.33	4.13	4.88	4.56	4.88	6.13	4.44	6.22	5.11	5.56	4.33	5.67	3.89	5.67		7.22	8			6.44	4.33	2.5	6.88			3.89	3.89	5.33	3.22
"fin"	"west"	"EU member state"	2006	12	1404	14223	"VAS"	9.9	9.5	2003	9.1	"rad left"	"not in government"	4.5	"neutral"	2.45	4.64		4.73		3.36			5.11			3.18	4.27	2.27	1.91	3.5	1.67	7.56	2.38	5.75	1.89	6.88	3.88	4.22	3.56	5.11	2.22	2.78	3.11	4.56	4		4.22	5.22			4.33	4.44	4.75	4.5			2.11	5.22	3.89	3.56
"fin"	"west"	"EU member state"	2006	11	1405	14820	"PS"	1.6	1.5	2003	.54	"rad right"	"not in government"	1.64	"anti European integration"	3.64	.55		2.27		1.82			3.67			1.64	1.82	6.3	4.82	7.64	3.56	5.67	2.75	4.63	3	6.88	6.88	6.22	7.89	6.78	5.67	4.78	8.11	8.22	7.89		5.78	6.56			8.56	7.44	3.38	5.38			3.44	4.22	7.22	6.67
"fin"	"west"	"EU member state"	2006	12	1406	14901	"SFP"	4.6	4	2003	5.7	"regionalist"	"in government"	6.33	"pro European integration"	2.91	1.73		5.45		5.91			5.78			5.91	4.55	6.18	7.09	3.56	5.89	4.89	6.38	6	5.44	5.25	3.25	5	3.56	6.22	4.33	3.44	2	5.78	2.89		4.89	5.56			2.44	5.67	4.25	5.5			5.11	4.11	2.56	6.56
"fin"	"west"	"EU member state"	2006	12	1408	14110	"VIHR"	8	7	2003	10.4	"green"	"not in government"	5.67	"pro European integration"	2.82	3.09		5.55		4.91			5.33			4.73	4.73	4	3.36	2.18	3.78	5.11	4.63	5	3.44	5.38	2.38	5.44	2	6.89	2.11	3	1.56	5.89	2.67		3.44	4.89			1.89	5.78	5	4.5			3.11	4.22	2.78	5.11
"fin"	"west"	"EU member state"	2006	11	1409	14520	"KD"	5.3	3.5	2003	4.28	"christdem"	"not in government"	"neutral"	"neutral"	2.27	2.73		3.91		3.82			5			3.91	2.91	6.55	"center"	8.38	4.33	5.67	4	4.13	3.56	5.5	5.63	4.89	7.67	7.44	8.22	8.33	5.11	4.67	6		5.44	5.78			6.44	4.56	4.25	4			4.89	3.89	4.89	3.44
"fin"	"west"	"EU member state"	2010	10	1401	14320	"SDP"	21.4	22.5	2007	17.54	"socialist"	"not in government"	5.8888888		2.8	3.9	1.3	5.125		5.3333335			5.5555553			5	4.3333335	4	3.5999999	4.6999998	3.6	6.8	3.7	6.4	3	6.5	4.3	4.5	4.2	4.5	3.75	3	5.3	4.3	5.6	4.33333	2.3	5.33333	6	4.2			5.88889	4	5.11111	3.55556			4.4	3.875
"fin"	"west"	"EU member state"	2010	10	1402	14620	"KOK"	22.3	25	2007	23.21	"liberal"	"in government"	6.4444447		3.3	1.5	1	5.7777777		6.5			5.5555553			6	4.2222223	7.5	7.6000004	4.5	6.6	6.8	7	6.2	6.7	5.4	5.9	5.3	4.5	4.6	4.75	3.375	5.8	4.5	5.5	4.22222	2.5	5.11111	6.7	4.7			6.44444	4.44444	4.55556	4.33333			5.2	3.88889
"fin"	"west"	"EU member state"	2010	10	1403	14810	"KESK"	23.1	25.5	2007	19.03	"agrarian"	"in government"	5.4000001		2.8	5.9	1.8	4.4444447		4.9000001			5.6666665			4.125	3.9000001	5.6999998	5.3000002	6.4000001	5	5.2	4.1	6.22222	4.3	5	5.8	4.7	6.1	4.4	6.375	4.25	5.8	4.6	6.5	4.22222	8.9	8.33333	6.22222	5.3			1.77778	6.88889	5.33333	3.44444			5.9	3.77778
"fin"	"west"	"EU member state"	2010	10	1404	14223	"VAS"	8.8	8.5	2007	5.93	"rad left"	"not in government"	4.1111112		2.6	4.6	1.77778	"neutral towards expanding EP powers"		3.6666667			5.5555553			3.1111112	"neutral"	2.2	2	3.4000001	2.4	7.9	2	7.1	1.7	7.7	3.5	5.3	3.2	5.5	2.125	3.14286	3.7	4.9	4.3	4.55556	3.8	4.77778	3.8	5			4.77778	4.88889	5.88889	4.55556			4	4
"fin"	"west"	"EU member state"	2010	10	1405	14820	"PS"	4.1	2.5	2007	9.79	"rad right"	"not in government"	1.6666666		3.6	1	3	2.2		2.3			3.25			1.9	1.3	5.4000001	4.3000002	7.5	3.9	6	3.1	5.2	2.5	5.8	7.3	6.44444	8.5	6.8	6.55556	5.375	9.1	8.9	9.1	8.875	6.3	5.44444	7.4	4			4	4.625	5.77778	5.22222			8.3	7.4
"fin"	"west"	"EU member state"	2010	10	1406	14901	"SFP"	4.6	4.5	2007	6.09	"regionalist"	"in government"	6.3333335		3.2	2.3	1	5.1111112		6.0999999			5.6666665			5.8000002	4.9000001	6.8000002	7.3999996	4.0999999	6.4	5.5	6.4	5.8	5.9	4.7	4	5.5	3	6.1	4.22222	2.57143	2.2	6.7	2.4	6.625	4.9	4.55556	5	4.9			4.22222	4.88889	5.22222	4			1.8	7.7
"fin"	"west"	"EU member state"	2010	10	1408	14110	"VIHR"	8.5	7.5	2007	12.4	"green"	"in government"	6.1111112		3.2	1.8	1.1	5.9000001		5.6666665			5.625			5.125	5.5	4.5999999	4.4000001	2.0999999	4	5.9	4.55556	5.11111	3.6	4.9	2.6	6.4	1.2	8	1.875	3	2	7.1	2.1	6.77778	2.2	5.22222	1.1	8.8			6.125	4.25	5.11111	4.44444			2.3	5.5
"fin"	"west"	"EU member state"	2010	10	1409	14520	"KD"	4.9	3.5	2007	4.17	"christdem"	"not in government"	3.7777777		2.4	4	2.2	3.7777777		4.2222223			5.125			3.125	2.4444444	6.5999999	4.6999998	8.1000004	4.6	5.4	4.22222	4.55556	4	4.8	6.3	5.33333	8.2	7.4	9.33333	8.875	6	5.55556	6.88889	4.85714	5.77778	4.88889	5.33333	3.9			4.625	3.25	5.22222	3.22222			5.44444	3.77778
"sv"	"west"	"EU member state"	1999	9	1601	11220	"V"	12	12.3	1998	15.8	"rad left"	"not in government"	1.3333334	"anti European integration"	3.5	1.111111		"neutral towards expanding EP powers"	1.125		5.1999998		3.5999999	5.625	3	1.3333334		1.5555556	1.4444444	2.5																														
"sv"	"west"	"EU member state"	1999	9	1602	11320	"SAP"	36.4	37.5	1998	26	"socialist"	"in government"	5.3333335	"pro European integration"	2.666667	6.388889		4.1111112	2		6.7777777		"neutral towards the EU's cohesion policy"	6.4285712	6.1666665	4.5714288		3.4444444	4.1111112	5.5																														
"sv"	"west"	"EU member state"	1999	9	1603	11810	"C"	5.1	5.2	1998	6	"agrarian"	"not in government"	3.6666667	"neutral"	2.333333	4.444444		"neutral towards expanding EP powers"	2		"neutral towards a common employment policy"		4.8000002	5.7142859	3.8333333	3.7142856		5.6666665	5.6666665	7																														
"sv"	"west"	"EU member state"	1999	9	1604	11420	"FP"	4.7	4.9	1998	13.9	"liberal"	"not in government"	6.5555553	"pro European integration"	3.833333	.5555555		6.6666665	5.875		3.1666667		4.8000002	6.4285712	6.1666665	6.7142859		6.8888888	7.5555553	3.125																														
"sv"	"west"	"EU member state"	1999	9	1605	11620	"M"	22.9	23.5	1998	20.7	"cons"	"not in government"	6.1111112	"pro European integration"	3.166667	2.222222		4.2222223	5		3		3.8	5.5714288	4.8333335	6.1428571		7.6666665	8.333333	6																														
"sv"	"west"	"EU member state"	1999	9	1606	11520	"KD"	11.8	12	1998	7.6	"protestant"	"not in government"	5.6666665	"pro European integration"	2.666667	3.611111		5	3.625		4.1999998		4.75	6.1666665	5.4000001	5.3333335		7.25	6.6666665	8.125																														
"sv"	"west"	"EU member state"	1999	9	1607	11110	"MP"	4.5	4.6	1998	9.5	"green"	"not in government"	1.3333334	"anti European integration"	3.333333	1.388889		4.1111112	1.375		"neutral towards a common employment policy"		3.75	6.875	3.3333333	1.4285715		3.2222223	3.2222223	2.75																														
"sv"	"west"	"EU member state"	1999	9	1608	11951	"NyD"			1998		"rad right"	"not in government"	5	"pro European integration"	2	2.5		2.5	6		"strongly opposes a common employment policy"		"neutral towards the EU's cohesion policy"	2.5	2.5	"strongly favors a common foreign and security policy"		9	8	6																														
"sv"	"west"	"EU member state"	2002	12	1601	11220	"V"	8.4	8.6	2002	15.8	"rad left"	"not in government"	2.08	"anti European integration"	2.75	1.477778		1.83		2.17	4.6	1.75	"neutral towards the EU's cohesion policy"	5.33	3	1.33		1.67	1.63	3.17																														
"sv"	"west"	"EU member state"	2002	12	1602	11320	"SAP"	39.9	41.3	2002	26	"socialist"	"in government"	5.5	"pro European integration"	2.83	5.644444		3.36		5.27	6.45	1.58	4.9	6	5.75	4.92		3.5	3.71	4.83																														
"sv"	"west"	"EU member state"	2002	12	1603	11810	"C"	6.2	6.3	2002	6	"agrarian"	"not in government"	4.42	"neutral"	2.42	4.444445		3.2		4.17	4.44	3.91	5.2	5.67	4.7	3.5		5.58	5.58	6.25																														
"sv"	"west"	"EU member state"	2002	12	1604	11420	"FP"	13.4	13.8	2002	13.9	"liberal"	"not in government"	"strongly in favor"	"pro European integration"	3.5	1.477778		6.58		6.58	3.9	1.5	"neutral towards the EU's cohesion policy"	5.92	5.5	6.58		6.25	7.67	2.82																														
"sv"	"west"	"EU member state"	2002	12	1605	11620	"M"	15.3	15.8	2002	20.7	"cons"	"not in government"	6.33	"pro European integration"	3.08	2.5		4.5		6.33	3.3	3.08	4.1	5	5.83	5.92		7.75	8.63	4.64																														
"sv"	"west"	"EU member state"	2002	12	1606	11520	"KD"	9.1	9.5	2002	7.6	"protestant"	"not in government"	5.92	"pro European integration"	2.58	4.166667		4.33		5.33	4.11	2.27	4.3	5.64	5.55	4.08		7.25	6.92	7.5																														
"sv"	"west"	"EU member state"	2002	12	1607	11110	"MP"	4.6	4.9	2002	9.5	"green"	"not in government"	1.83	"anti European integration"	2.83	1.2		1.92		2.17	4.1	1.9	"neutral towards the EU's cohesion policy"	6	2.7	1.33		3.33	3.75	2.42																														
"sv"	"west"	"EU member state"	2006	11	1601	11220	"V"	5.8	6.3	2006	12.8	"rad left"	"not in government"	1.82	"anti European integration"	2.64	2		3.33		3.22			4.71			1.89	5.86	1.67	1.38	2.78	1	7.89	2	4.88	.89	8	2.56	6.44	2.33	6.67	.89	2.89	1.89	7	2.25		3.67	4.63			3	5.38	5.38	5.29			1.11	7.44	2.89	5.57
"sv"	"west"	"EU member state"	2006	11	1602	11320	"SAP"	35.2	37.2	2006	24.6	"socialist"	.5	5.786	"pro European integration"	2.09	6.73		4.44		5.78			5.43			4.75	5.89	3.56	3.22	4.22	2.22	7.78	5	5.5	2.44	7.44	5.11	5.44	2.89	5.22	2.11	3.658	4.78	5.89	4.75		4	5			4	3.5	5.88	4.86			3.78	6	4	4.29
"sv"	"west"	"EU member state"	2006	11	1603	11810	"C"	7.9	8.3	2006	6.3	"agrarian"	.5	5.55	"pro European integration"	2.55	4.27		4.67		6.11			6.14			5.38	5.67	6.33	7.22	5.38	7.11	7.11	7.22	6.75	6.22	5.78	6.22	7	3.33	6.67	3.67	5.22	5.56	6.56	6		6.78	7.38			5.13	3.75	2.5	6.43			5.11	4.56	4.67	4.29
"sv"	"west"	"EU member state"	2006	11	1604	11420	"FP"	7.5	8	2006	9.9	"liberal"	.5	"strongly in favor"	"pro European integration"	3.18	1.18		5.78		6.78			5.43			6.5	6.11	6.67	7.44	3.56	7	7.22	8	7.75	6.44	6	7.33	7.78	2.67	7.56	2.25	4.38	5.78	7.56	5.88		2.44	5			3.25	4.13	5.63	4.86			6.67	6	4.11	5.14
"sv"	"west"	"EU member state"	2006	11	1605	11620	"M"	26.1	27.8	2006	18.2	"cons"	.5	6.18	"pro European integration"	2.45	2.36		4.56		6.44			5.14			5.75	5.78	7.56	7.89	6	7.78	7.67	8.11	7.63	6.78	6.44	7.78	7.78	3.78	6.33	3.56	4.78	5.67	6.67	6.25		2.89	5			4.13	3.88	5.88	5			6.56	6.44	4.89	4.14
"sv"	"west"	"EU member state"	2006	11	1606	11520	"KD"	6.6	6.9	2006	5.7	"protestant"	.5	5.82	"pro European integration"	2.18	4.18		4.5		5.89			5.43			5.25	5.56	6.89	6.89	7.56	6.89	6.67	7	6.13	5.67	5.67	7.33	7.44	7.22	8.56	7.78	8.33	5	6.33	6.75		5.44	5.63			5.5	3.88	4.75	5.29			6.25	4.78	4.78	4.33
"sv"	"west"	"EU member state"	2006	11	1607	11110	"MP"	5.2	5.4	2006	6	"green"	"not in government"	2	"anti European integration"	2.55	2.55		3.44		3.22			4.71			1.67	5.86	3.33	3.33	2.78	2.56	6.89	3.89	5	2.56	6.67	2.78	5.89	3.22	6.67	1.56	2.89	2.33	6.33	2.25		4.78	5.13			3.5	5.25	3.88	5.86			1.56	6.67	2.78	5.14
"sv"	"west"	"EU member state"	2006	11	1609		"JL"			2006	14.5	"cons"	"not in government"	1.91	"anti European integration"	3.64	.73		3.33		4.44			3.83			1.63	5.6	5.67	5.89	5.14	5.25	4.63	6.5	4.57	5.63	4.63	4.88	5.13	4.29	4.13	3.33	2.71	5.67	4.14	5.25		5.57	4			6.14	6.71	4.29	4.5			4.63	4.38	5	4
"sv"	"west"	"EU member state"	2010	15	1601	11220	"V"	5.6	5.4	2010	5.66	"rad left"	"not in government"	2		3.2	2.666667	2.93333	3.9230769		2.2666667			3.7777777			1.6666666	5.5833335	1.4285715	1.2142856	3.1428571	1	9.14286	1.42857	6.92308	1.07143	8.78571	1.92857	5.28571	.928571	7.07143	.928571	4	1.35714	6.71429	1.30769	6.08333	4.07143	3.78571	1.92857	7			4.66667	4.75	7.64286	7.35714			2.38462	6.23077
"sv"	"west"	"EU member state"	2010	15	1602	11320	"SAP"	30.7	32.1	2010	24.41	"socialist"	"not in government"	6		2.466667	5.133333	1.13333	4.6923075		4.7333331			5.0714288			4.8666668	5.9333334	3.2857141	3.4285712	4.2142859	2.5	7.71429	3.57143	5.76923	2.42857	7.57143	4.78571	5.07143	2	5.21429	2.23077	3.21429	3.35714	5	2.75	4.83333	4.35714	3.57143	4.57143	5.92857			4.83333	4	3.71429	5.28571			3.61538	5
"sv"	"west"	"EU member state"	2010	15	1603	11810	"C"	6.6	6.6	2010	5.47	"agrarian"	"in government"	5.7333331		2.6	4.133333	1.2	4.6923075		6.0666666			5.7857141			5.4666667	5.8666668	7	7.2857141	"center"	7.42857	7.14286	7.5	7.30769	6.14286	5.92857	6.21429	5.71429	3	5.30769	3.69231	4.07143	4.5	4.78571	4.41667	4.58333	6.42857	6.07143	4.21429	6.35714			2.85714	6	2.92857	5.07143			4.75	4.07692
"sv"	"west"	"EU member state"	2010	15	1604	11420	"FP"	7.1	6.9	2010	13.58	"liberal"	"in government"	6.8666668		3.666667	1.4	1	6.1428571		6.6666665			5.5			6.5333333	6.1999998	7.0714283	7.5714283	3.6923075	7.42857	7.28571	7.92857	7.15385	6.28571	5.92857	6.07143	7	1.76923	5.92308	2.76923	4.28571	4.71429	5.85714	3.91667	5.66667	3.21429	3.78571	5.64286	5.14286			5.09091	3.66667	2.5	6.14286			4	5.23077
"sv"	"west"	"EU member state"	2010	15	1605	11620	"M"	30.1	30.7	2010	18.83	"cons"	"in government"	6.3333335		2.933333	2.266667	1.06667	4.6153846		6.3333335			5.0714288			5.9333334	6	7.2857141	7.5	5.2142859	7.57143	8	7.28571	7	6.42857	6.07143	7.14286	6.85714	3.21429	5.14286	3.46154	3.92857	5.35714	5	4.33333	4.58333	3	3.42857	5.92857	4.64286			5.16667	3.84615	2.78571	5.92857			4.46154	4.07692
"sv"	"west"	"EU member state"	2010	15	1606	11520	"KD"	5.6	5.4	2010	4.68	"protestant"	"in government"	5.9333334		2.733333	3.733333	1.2	4.7692308		5.8666668			5.3571429			5.7142859	5.6666665	7.0714283	7.0714283	7	7.14286	7.07143	7.21429	6.76923	6.07143	5.85714	7	6.57143	6.35714	7.5	7.07143	7.28571	4.57143	5	5.25	5.08333	5.21429	4.35714	5.21429	4.85714			3.81818	4.33333	3.28571	5.15385			4.61538	4.41667
"sv"	"west"	"EU member state"	2010	15	1607	11110	"MP"	7.3	7.2	2010	11.02	"green"	"not in government"	3.4000001		3	4.8	2.2	4.3846154		3.3333333			4.4166665			2.7333333	5.7692308	3.5	3.6428571	2.8461537	2.85714	7.28571	3.92857	5.61538	3.21429	6.42857	2.71429	5.28571	1.28571	6.42857	2.14286	3.92857	1.64286	5.85714	1.83333	5.91667	4.92857	4.35714	1.07143	8.85714			2.92308	5.53846	6.78571	5.92857			2.69231	5.46154
"sv"	"west"	"EU member state"	2010	15	1609		"JL"			2010	3.55	"cons"	"not in government"	2.2666667		4	1.5	2.86667	3.0999999		4.181818			3.2			2.3	4.25	5.2727275	5.2222223	4.1999998	5	2.57143	5.33333	3.14286	5.4	2.85714	5	4.85714	4	2.8	4	2.6	4	2.83333	5	2.5	6	2.33333	5.25	2.75			3.75	3.8	5	2.33333			5	3.33333
"sv"	"west"	"EU member state"	2010	15	1610		"SD"	5.7	5.7	2010	3.27	"rad right"	"not in government"	1.6153846		2.846154	1.909091	2.82	2.1428571		2.2			2			2.1111112	1.1818181	8.3846149	5.5454545	8.25	5	3.44444	4.71429	2.88889	4.88889	3.44444	9.3	8.5	8.76923	7.83333	5.54545	6.1	9.78571	9.57143	9.75	9.69231	5.14286	4.28571	6.3	3.25			5.28571	3.11111	7.125	5.375			8.83333	8.5
"sv"	"west"	"EU member state"	2010	15	1611		"PIRAT"	.7	0	2010	7.13	"no family"	"not in government"	3.8		2.6	2.5	2	5.1666665		4.6666665			3.3333333			3.3333333	4.5	5.1111112	6.1999998	2.125	6	2.33333	7.8	4.8	6	1.66667	1.28571	8.28571	1.4	5.5	1.66667	3	2.33333	3.2	2.5	3	3.66667	1.8	4	2.5			4.5	1.75	5	1.33333			2	2.33333
"bul"	"east"	"other"	2002	11	2001	80902	"NDSV"	42.7	50	2001		"liberal"	"in government"	6.45	"pro European integration"	3.82	2.333333		5.4		6.17	6	6	6.71	5.5	6.2	5.4		5.64	5.73	5.1																														
"bul"	"east"	"other"	2002	11	2002	80418	"ODS"	18.2	21.3	2001		"cons"	"not in government"	6.91	"pro European integration"	4	1.222222		5.8		6.17	5.8	5.86	6.71	5.67	6	5.5		7.18	7.27	4.1																														
"bul"	"east"	"other"	2002	11	2003	80221	"KzB"	17.1	20	2001		"socialist"	"not in government"	6.18	"pro European integration"	3.55	3.888889		6		5.6	6.4	6.43	6.86	5.33	6.25	5.1		2.27	2.72	6.89																														
"bul"	"east"	"other"	2002	11	2004	80951	"DPS"	7.5	8.8	2001		"liberal"	"in government"	6.55	"pro European integration"	3.64	1.777778		5.5		5.83	6	6.43	6.71	5.33	6.25	5.6		4.91	4.55	6.11																														
"bul"	"east"	"other"	2002	11	2005		"G-VMRO"	3.6	0	2001		"cons"	"not in government"	4.88	"pro European integration"	2.57	2.966667		4.33		"neutral toward expanding EU powers on the internal market"	6	6.75	6.25	6	5	3.8		6.25	6.57	6.43																														
"bul"	"east"	"other"	2002	11	2006		"KSII"	3.4	0	2001		"no family"	"not in government"	5.67	"pro European integration"	3	2.888889		6		6	6	6.5	"strongly favors the EU's cohesion policy"	6	6.5	5.33		6.86	6.29	6.33																														
"bul"	"east"	"other"	2006	13	2001	80902	"NDSV"	22.9	22.1	2005		"rad right"	"in government"	6.69	"pro European integration"	3.92	.83		5.89		6.7			"strongly favors the EU's cohesion policy"			5.91	5	6.08	6.5	4	6.55	6.4	7.3	6	6.45	3.8	4.83	4.8	4.22	3.25	4.2	3.13	5.33	3.29	5.43		3.1	5.13			4.78	4.2	4.83	3.33			6.82	5	4.75	5
"bul"	"east"	"other"	2006	13	2002	80418	"ODS"	7.7	8.3	2005		"cons"	"not in government"	6.69	"pro European integration"	3.75	1.08		5.78		6.6			6.91			6	4.55	7.08	7.5	4.33	7	6	7.6	6.11	6.73	3.7	4.83	5.7	5.1	3.38	4.6	2.88	5.33	3.14	5.5		3.4	4.75			4.67	5.2	5.33	3.83			7.64	5.27	4.67	5.45
"bul"	"east"	"other"	2006	13	2003	80221	"KzB"	31	34.2	2005		"socialist"	"in government"	6.46	"pro European integration"	3.75	2.67		5.67		5.9			6.82			5.36	4.91	3.31	3.25	5.83	4.27	5.5	4.2	4	3	5.5	6.33	5.1	4.9	3.63	3.3	2.38	5.22	2.86	6		5.2	4.88			6.11	5.2	5.17	3.5			4.45	5	4.67	5.73
"bul"	"east"	"other"	2006	12	2004	80951	"DPS"	12.8	14.2	2005		"liberal"	"in government"	6.33	"pro European integration"	3.58	1.25		5.78		5.5			"strongly favors the EU's cohesion policy"			5.55	6.91	4.58	4	7.08	3.73	5.9	4.11	3.56	3.55	5.1	5.27	5.3	6.67	3.38	5.4	4	4.67	3.43	3.13		7.7	6.63			5.14	5.33	3.86	3.5			5.73	4.73	2.08	8.36
"bul"	"east"	"other"	2006	13	2007		"NOA"	8.2	8.8	2005		"rad right"	"not in government"	2.46	"anti European integration"	2.64	1.5		3.22		3			5.09			3.3	"strongly opposes"	5.46	3.25	9.17	2.64	5.6	3.2	4.33	2.27	6.1	9.17	6.6	9.4	6.88	5.4	5	8.44	6.57	9		5.5	5.88			9.44	7.3	5.5	3.67			1.36	5.73	8.17	6.9
"bul"	"east"	"other"	2006	13	2008		"DSB"	6.4	7.1	2005		"cons"	"not in government"	6.38	"pro European integration"	3.58	1.58		5.67		6.6			6.91			6	3.27	7.85	7.83	4.5	7.73	6.2	8	6.44	7.18	3.82	5.42	6.7	5.4	3.25	5.3	3.38	5.33	3.57	5.88		3.1	4.75			5.22	5.1	5.33	3.83			7.82	5.45	5.25	5.91
"bul"	"east"	"other"	2006	12	2009		"BNS"	5.2	5.4	2005		"no family"	"not in government"	6	"pro European integration"	3.18	1.73		5.38		6.13			6.67			6	"neutral"	5.8	6	5.44	5.67	5	6	4.57	5.11	4.5	5.7	5	4.88	3	4.14	2.67	5.57	3.83	5.43		6.88	6.33			6	4.43	5	3.5			6.89	5	4.89	5.11
"bul"	"east"	"EU member state"	2010	14	2001	80902	"NDSV"	3.02	0	2009	7.96	"liberal"	"not in government"	6.5454545		3.5	1.777778	1	6		6.25			6.8888888			6.25	5.5555553	5.818182	6.181818	4.1999998	6.1	5.375	7.125	6.5	6.88889	4.5	3.4	6.77778	5.1	4.1	4.54545	3.44444	4	3.83333	4.33333	3.5	2.14286	4.875	6.25	3.85714			3.42857	3.875	3.5	4.71429			3.22222	5.66667
"bul"	"east"	"EU member state"	2010	14	2002	80418	"ODS"	3.4	3.15	2009	3.975	"cons"	"not in government"	6.7272725		3.6	.6666667	1	5.7142859		6.625			6.6666665			6.25	5	7	7.454545	3.818182	7.3	5.66667	7.75	7.42857	7.1	5.75	4.09091	7.11111	4	4.5	4.54545	3.44444	4.16667	3.57143	5	3.83333	1.875	5.375	5.14286	4.71429			3.28571	4.625	3.28571	5.14286			3.72727	5.6
"bul"	"east"	"EU member state"	2010	14	2003	80221	"KzB"	17.7	16.7	2009	18.5	"socialist"	"not in government"	6		2.818182	3.6	1.54545	5.5		5.25			6.4000001			5.5	4.4000001	3	2.5454545	6.2727275	2.63636	5.9	2.55556	5.42857	3.4	6.6	5.18182	6	5.7	4.2	3.54545	2.7	5.375	4	6.5	4.16667	6.88889	7	6.125	3.14286			6.85714	3.625	5.75	4.25			5.18182	5.8
